x,y,z,v_opt,s_opt
-24.8859617,-81.7642917,0,11.4930176,360.1563792
-25.0782225,-81.8190846,0,11.5835017,360.3562954
-25.2709782,-81.8722388,0,11.673263,360.5562457
-25.4642105,-81.9237863,0,11.762318,360.7562354
-25.6579022,-81.9737582,0,11.8506826,360.9562696
-25.8520368,-82.022185,0,11.9383723,361.156353
-26.0464007,-82.0690495,0,12.0254017,361.356287
-26.2410667,-82.1144058,0,12.1117851,361.5561671
-26.4361214,-82.1583075,0,12.1975363,361.7561013
-26.6315522,-82.2007834,0,12.2826684,361.9560948
-26.8273468,-82.2418615,0,12.3671943,362.1561522
-27.023459,-82.2815629,0,12.4511263,362.3562426
-27.2195924,-82.3198609,0,12.5344764,362.5560802
-27.4160503,-82.3568471,0,12.6172561,362.7559894
-27.6128212,-82.3925487,0,12.6994765,362.9559729
-27.809902,-82.4269914,0,12.7811485,363.1560407
-28.0071891,-82.4601878,0,12.8622825,363.3561012
-28.20444,-82.4921314,0,12.9428886,363.5559219
-28.4019321,-82.5228496,0,13.0229767,363.7557887
-28.599767,-82.5523067,0,13.1025562,363.9558046
-28.7979676,-82.5804738,0,13.1816363,364.1559967
-28.9959746,-82.6072823,0,13.260226,364.3558103
-29.1941968,-82.6327899,0,13.338334,364.5556669
-29.392753,-82.6570098,0,13.4159687,364.7556948
-29.5916448,-82.6799402,0,13.4931382,364.9559041
-29.7902666,-82.7015147,0,13.5698505,365.1556942
-29.9891114,-82.721792,0,13.6461134,365.3555702
-30.1882857,-82.7407826,0,13.7219342,365.5556478
-30.3876523,-82.7584732,0,13.7973204,365.7557977
-30.5867271,-82.7748275,0,13.8722789,365.9555432
-30.786125,-82.7899012,0,13.9468167,366.15551
-30.9858361,-82.8036933,0,14.0209405,366.3556968
-31.1853003,-82.8161705,0,14.0946569,366.5555509
-31.3848709,-82.8273624,0,14.1679722,366.755435
-31.5847398,-82.8372824,0,14.2408926,366.95555
-31.7845562,-82.845917,0,14.3134241,367.1555528
-31.9842539,-82.8532714,0,14.3855727,367.3553859
-32.1842299,-82.8593654,0,14.457344,367.5554547
-32.3842469,-82.8641952,0,14.5287437,367.7555301
-32.5840278,-82.8677625,0,14.5997772,367.9553428
-32.784061,-82.8700822,0,14.6704498,368.1553894
-32.9841478,-82.8711558,0,14.7407259,368.3554791
-33.1839671,-82.8709896,0,14.8102294,368.5552985
-33.3840055,-82.8695902,0,14.8790094,368.7553418
-33.5840537,-82.8669628,0,14.9470736,368.9554072
-33.7838628,-82.8631188,0,15.0144421,369.1552533
-33.9838512,-82.8580566,0,15.0811556,369.3553058
-34.1837724,-82.8517869,0,15.1472144,369.5553253
-34.3835181,-82.844321,0,15.2126376,369.7552104
-34.583397,-82.8356528,0,15.2774548,369.9552772
-34.7831215,-82.8258002,0,15.3416606,370.1552446
-34.9827452,-82.8147676,0,15.4052773,370.3551729
-35.1824504,-82.8025498,0,15.4683206,370.5552515
-35.381924,-82.7891718,0,15.5307813,370.7551732
-35.5813621,-82.7746268,0,15.5926885,370.955141
-35.7808256,-82.7589146,0,15.6540399,371.1552224
-35.9800072,-82.7420653,0,15.714821,371.3551154
-36.1791915,-82.7240608,0,15.7750928,371.5551117
-36.3782982,-82.7049119,0,15.8347932,371.7551371
-36.5772018,-82.6846357,0,15.8938647,371.9550715
-36.7760607,-82.6632237,0,15.9526798,372.1550799
-36.9747689,-82.6406975,0,16.0114091,372.3550608
-37.173326,-82.6170718,0,16.0704376,372.5550186
-37.3718002,-82.5923495,0,16.1294496,372.7550266
-37.5700854,-82.5665535,0,16.1883518,372.9549827
-37.7682448,-82.5396863,0,16.2472226,373.1549552
-37.9663008,-82.5117542,0,16.3060349,373.3549711
-38.1641297,-82.4827846,0,16.3647689,373.5549099
-38.3618506,-82.4527696,0,16.4234187,373.754896
-38.5594168,-82.4217252,0,16.4819768,373.9548864
-38.7567862,-82.3896672,0,16.5404334,374.1548424
-38.9540294,-82.3565927,0,16.5987787,374.3548394
-39.1510748,-82.3225221,0,16.6570065,374.5548087
-39.3479475,-82.2874597,0,16.7151075,374.7547792
-39.5446756,-82.2514082,0,16.7730743,374.9547834
-39.7411732,-82.2143914,0,16.8309007,375.1547372
-39.9375136,-82.1764033,0,16.8885777,375.3547189
-40.1336737,-82.1374557,0,16.9460995,375.5547081
-40.3296169,-82.0975632,0,17.0034597,375.754671
-40.5253908,-82.0567233,0,17.060651,375.9546593
-40.7209543,-82.0149514,0,17.117668,376.1546342
-40.9163163,-81.9722524,0,17.1745041,376.354608
-41.1114907,-81.9286299,0,17.2311535,376.5545979
-41.3064376,-81.8840991,0,17.2876109,376.7545661
-41.5011868,-81.8386597,0,17.3438701,376.9545461
-41.6957257,-81.7923206,0,17.3999262,377.1545278
-41.8900424,-81.7450905,0,17.4557738,377.354502
-42.0841479,-81.6969725,0,17.5114076,377.5544827
-42.2780296,-81.6479754,0,17.5668228,377.7544598
-42.4716908,-81.5981039,0,17.6220143,377.9544394
-42.6651226,-81.5473655,0,17.6769773,378.154415
-42.8583316,-81.4957637,0,17.7317071,378.3543961
-43.0513081,-81.443306,0,17.7861992,378.5543755
-43.2440437,-81.3899998,0,17.8404488,378.7543469
-43.4365591,-81.3358439,0,17.8944515,378.9543345
-43.6288225,-81.280852,0,17.9482029,379.1543078
-43.8208494,-81.2250241,0,18.0016986,379.3542855
-44.0126415,-81.1683639,0,18.0549342,379.554272
-44.2041642,-81.1108861,0,18.1079055,379.7542336
-44.3954687,-81.0525793,0,18.1606081,379.9542263
-44.5865104,-80.9934608,0,18.213038,380.1542061
-44.7772788,-80.9335381,0,18.265191,380.3541644
-44.9678342,-80.8727957,0,18.3170626,380.5541669
-45.1580991,-80.8112618,0,18.3686491,380.7541348
-45.3481105,-80.748928,0,18.419946,380.9541094
-45.5378796,-80.6857939,0,18.4709493,381.1541049
-45.7273418,-80.6218843,0,18.521655,381.3540558
-45.9165823,-80.5571735,0,18.5720586,381.5540545
-46.1055395,-80.4916853,0,18.6221563,381.7540383
-46.294182,-80.4254338,0,18.6719438,381.9539764
-46.4826289,-80.3583797,0,18.7214169,382.1539976
-46.6707492,-80.290572,0,18.7705715,382.3539654
-46.8585848,-80.2219984,0,18.8194034,382.5539268
-47.0461854,-80.1526429,0,18.8679083,382.7539372
-47.2334443,-80.0825473,0,18.9160819,382.9538855
-47.420457,-80.0116781,0,18.9639201,383.1538759
-47.6071866,-79.940051,0,19.0114184,383.3538719
-47.7935603,-79.8676963,0,19.0585726,383.5537978
-47.9797328,-79.7945554,0,19.1053783,383.7538223
-48.1655673,-79.7206834,0,19.1518311,383.9538011
-48.351057,-79.6460853,0,19.1979264,384.1537294
-48.5363458,-79.5707043,0,19.24366,384.3537649
-48.7212615,-79.4946114,0,19.2890271,384.5537248
-48.9058692,-79.4177818,0,19.3340234,384.7536818
-49.0902284,-79.3401911,0,19.3786443,384.9537033
-49.2742018,-79.2618985,0,19.422885,385.1536432
-49.4579063,-79.1828552,0,19.4667411,385.3536312
-49.6413119,-79.1030744,0,19.5102078,385.5536376
-49.8243196,-79.0226004,0,19.5532803,385.7535573
-50.0070976,-78.9413595,0,19.5959544,385.953577
-50.1895256,-78.8594053,0,19.6382248,386.1535682
-50.3715444,-78.7767653,0,19.6800869,386.3534687
-50.5533704,-78.6933412,0,19.7215366,386.5535194
-50.7347967,-78.6092274,0,19.7625681,386.753496
-50.9158256,-78.5244238,0,19.8031773,386.9534037
-51.0966496,-78.4388396,0,19.8433599,387.1534587
-51.2770496,-78.3525778,0,19.8831102,387.3534218
-51.457074,-78.2656157,0,19.9224242,387.5533498
-51.636857,-78.1778876,0,19.9612978,387.7533951
-51.8162059,-78.0894866,0,19.9997252,387.953347
-51.9951955,-78.000376,0,20,388.153292
-52.1739115,-77.9105115,0,20,388.3533296
-52.3521836,-77.8199781,0,20,388.5532726
-52.5301062,-77.7287273,0,20,388.7532305
-52.7077282,-77.6367322,0,20,388.9532622
-52.8848973,-77.5440707,0,20,389.1531998
-53.0617187,-77.4506869,0,20,389.3531657
-53.2382184,-77.3565652,0,20,389.5531933
-53.4142573,-77.2617779,0,20,389.7531291
-53.5899417,-77.1662667,0,20,389.9530976
-53.7652931,-77.0700193,0,20,390.1531267
-53.9401568,-76.9731179,0,20,390.3530447
-54.1146606,-76.8754842,0,20,390.5530045
-54.2887655,-76.7771269,0,20,390.7529712
-54.4624607,-76.6780568,0,20,390.9529334
-54.6357662,-76.5782788,0,20,391.1529096
-54.8086833,-76.4778144,0,20,391.3528931
-54.9811996,-76.3766903,0,20,391.552863
-55.1533367,-76.2749131,0,20,391.7528374
-55.3251018,-76.1724992,0,20,391.9528171
-55.4964917,-76.0694705,0,20,392.1527906
-55.6675201,-75.9658394,0,20,392.3527659
-55.8381939,-75.861622,0,20,392.5527429
-56.0085174,-75.7568366,0,20,392.7527181
-56.178501,-75.6514975,0,20,392.952695
-56.3481491,-75.545623,0,20,393.1526697
-56.5174724,-75.4392273,0,20,393.3526458
-56.6864803,-75.3323258,0,20,393.5526248
-56.8551729,-75.2249395,0,20,393.7525973
-57.0235674,-75.1170788,0,20,393.9525739
-57.1916727,-75.0087594,0,20,394.1525551
-57.3594844,-74.9000055,0,20,394.3525255
-57.5270255,-74.7908236,0,20,394.5525023
-57.6943051,-74.6812292,0,20,394.7524858
-57.8613142,-74.57125,0,20,394.9524545
-58.0280809,-74.4608889,0,20,395.1524312
-58.194615,-74.3501611,0,20,395.3524169
-58.3609027,-74.2390972,0,20,395.5523838
-58.526977,-74.1276971,0,20,395.7523605
-58.6928482,-74.0159752,0,20,395.9523481
-58.8584986,-73.9039653,0,20,396.1523137
-59.0239647,-73.7916643,0,20,396.3522901
-59.1892569,-73.6790869,0,20,396.552278
-59.354357,-73.566267,0,20,396.752244
-59.5193013,-73.4532014,0,20,396.9522201
-59.6841011,-73.3399042,0,20,397.1522082
-59.8487384,-73.2264091,0,20,397.3521746
-60.0132486,-73.1127135,0,20,397.5521504
-60.177644,-72.9988304,0,20,397.7521384
-60.3419065,-72.8847925,0,20,397.9521054
-60.5060671,-72.770593,0,20,398.152081
-60.6701281,-72.6562293,0,20,398.3520686
-60.834056,-72.5417101,0,20,398.5520362
-60.997864,-72.427006,0,20,398.7520114
-61.1615459,-72.3121005,0,20,398.951999
-61.3250653,-72.1969983,0,20,399.1519667
-61.4884341,-72.0816701,0,20,399.3519416
-61.6516468,-71.966099,0,20,399.5519293
-61.8146667,-71.8502901,0,20,399.7518973
-61.9775051,-71.7342147,0,20,399.9518719
-62.1401571,-71.6178555,0,20,400.1518597
-62.3025853,-71.5012185,0,20,400.3518275
-62.4648011,-71.3842748,0,20,400.551802
-62.6267997,-71.2670071,0,20,400.7517901
-62.7885429,-71.1494225,0,20,400.9517576
-62.9500424,-71.031492,0,20,401.1517319
-63.1112938,-70.9131979,0,20,401.3517206
-63.2722571,-70.794549,0,20,401.5516875
-63.4329452,-70.6755156,0,19.974088,401.7516615
-63.5933539,-70.5560799,0,19.9016007,401.9516511
-63.7534411,-70.4362529,0,19.8301281,402.1516172
-63.913221,-70.3160035,0,19.7596588,402.351591
-64.0726899,-70.1953141,0,19.6901821,402.5515817
-64.2318027,-70.0741983,0,19.621686,402.7515465
-64.3905761,-69.952623,0,19.5541595,402.9515203
-64.5490062,-69.830571,0,19.4875921,403.1515123
-64.7070446,-69.7080591,0,19.4219722,403.3514755
-64.8647112,-69.5850517,0,19.3572892,403.5514495
-65.0220017,-69.4615318,0,19.2935327,403.7514431
-65.1788636,-69.3375206,0,19.2306913,403.9514042
-65.3353211,-69.2129786,0,19.1687547,404.1513784
-65.4913695,-69.0878896,0,19.1077126,404.3513743
-65.6469507,-68.9622799,0,19.0475536,404.5513325
-65.8020951,-68.8361051,0,18.9882677,404.7513072
-65.9567965,-68.70935,0,18.9298446,404.9513056
-66.1109909,-68.5820472,0,18.8722729,405.1512604
-66.264716,-68.4541459,0,18.8155426,405.3512358
-66.4179636,-68.3256326,0,18.7596435,405.551237
-66.5706633,-68.1965469,0,18.7045639,405.7511878
-66.7228613,-68.0668301,0,18.650294,405.9511645
-66.8745437,-67.936474,0,18.5968233,406.1511652
-67.0256414,-67.8055185,0,18.5441397,406.3511148
-67.1762024,-67.6739026,0,18.4922341,406.5510932
-67.3262082,-67.5416228,0,18.4410976,406.7510924
-67.4755929,-67.4087178,0,18.3907076,406.9510412
-67.624406,-67.2751246,0,18.3410706,407.1510224
-67.7726218,-67.1408463,0,18.2922057,407.3510189
-67.9201797,-67.0059187,0,18.2439395,407.5509659
-68.0671351,-66.8702737,0,18.1964871,407.7509545
-68.2134461,-66.7339284,0,18.15032,407.9509469
-68.3590756,-66.5968897,0,18.105882,408.1509158
-68.5040317,-66.4591164,0,18.0630549,408.3509002
-68.6482799,-66.320609,0,18.0213331,408.5508798
-68.791793,-66.1813682,0,17.9808622,408.7508398
-68.9345849,-66.0413535,0,17.9416583,408.9508239
-69.0766158,-65.9005762,0,17.9036681,409.1508015
-69.2178583,-65.7590369,0,17.8668907,409.3507585
-69.3583341,-65.6166871,0,17.831313,409.5507508
-69.4979848,-65.4735592,0,17.7969176,409.7507206
-69.6367987,-65.3296392,0,17.7636891,409.9506762
-69.7748017,-65.1848739,0,17.7316081,410.1506808
-69.9119087,-65.0393267,0,17.7006573,410.3506366
-70.0481368,-64.8929546,0,17.6708163,410.5505938
-70.1835111,-64.7457045,0,17.6420612,410.7506158
-70.3179105,-64.5976835,0,17.6143721,410.9505493
-70.4513976,-64.4487993,0,17.5877235,411.1505126
-70.5839896,-64.2990069,0,17.5620869,411.3505586
-70.7155185,-64.1484734,0,17.5374395,411.550459
-70.846113,-63.9970293,0,17.5137501,411.7504346
-70.9757463,-63.844681,0,17.4909865,411.9504716
-71.1042707,-63.6915814,0,17.4691208,412.1503666
-71.2318266,-63.5375421,0,17.4481165,412.3503631
-71.3583396,-63.3826303,0,17.4279385,412.5503711
-71.4837209,-63.2269357,0,17.4085526,412.7502743
-71.6080997,-63.0702781,0,17.3899175,412.9503035
-71.7313385,-62.9128105,0,17.3719951,413.1502631
-71.8534437,-62.7545084,0,17.3547448,413.3501862
-71.9745166,-62.5952208,0,17.3381206,413.5502642
-72.0943334,-62.435226,0,17.322082,413.7501501
-72.2130407,-62.2743149,0,17.3065818,413.9501096
-72.3306631,-62.1124348,0,17.2915706,414.1502101
-72.4469459,-61.9499245,0,17.2770036,414.3500382
-72.5621465,-61.7864129,0,17.2628288,414.5500563
-72.6761355,-61.6220679,0,17.2489978,414.7500632
-72.7888338,-61.4569948,0,17.2354519,414.9499383
-72.9004343,-61.2908995,0,17.2221361,415.150044
-73.0106667,-61.1241745,0,17.209031,415.349915
-73.1196973,-60.9565634,0,17.1960228,415.5498679
-73.2275655,-60.7879938,0,17.1830048,415.749996
-73.3339868,-60.6189088,0,17.1702036,415.949784
-73.4392837,-60.4487889,0,17.1573934,416.1498545
-73.54323,-60.2779939,0,17.1445548,416.3497939
-73.6458764,-60.1064533,0,17.1315314,416.5497
-73.7473825,-59.9338782,0,17.1199108,416.749914
-73.8473213,-59.760979,0,17.1083277,416.9496186
-73.9461368,-59.587042,0,17.0937808,417.149665
-74.0436514,-59.4124878,0,17.0744518,417.3496107
-74.1399555,-59.2373359,0,17.046846,417.5494923
-74.2353047,-59.0612159,0,17.014826,417.7497664
-74.3292632,-58.8849715,0,16.9808058,417.949492
-74.4222935,-58.7077543,0,16.9457523,418.1496433
-74.5140842,-58.5301654,0,16.9097641,418.3495517
-74.6047977,-58.3519108,0,16.8725272,418.5495608
-74.6944111,-58.1730416,0,16.8343796,418.7496227
-74.7828392,-57.9937304,0,16.7956549,418.9495528
-74.8702031,-57.8137292,0,16.7564295,419.1496349
-74.956368,-57.6333089,0,16.7168677,419.3495746
-75.0414255,-57.4522676,0,16.6772133,419.5496014
-75.1253109,-57.2707256,0,16.6376806,419.7495871
-75.2080491,-57.0886086,0,16.5984021,419.9496176
-75.2895691,-56.9060493,0,16.5595456,420.1495511
-75.3699612,-56.7228149,0,16.5211901,420.3496454
-75.4490655,-56.5392372,0,16.4835205,420.5495411
-75.5270252,-56.3549458,0,16.4466084,420.7496436
-75.603695,-56.1702397,0,16.4106074,420.9496301
-75.6790812,-55.9850614,0,16.3756447,421.1495653
-75.7532586,-55.7991719,0,16.3418017,421.3497083
-75.8259533,-55.61321,0,16.3092806,421.5493738
-75.8975604,-55.4260985,0,16.2780735,421.7497193
-75.9676427,-55.2389092,0,16.2483738,421.9495976
-76.0363816,-55.0510994,0,16.2202656,422.1495915
-76.1037656,-54.8626173,0,16.1938241,422.3497567
-76.1694904,-54.6742529,0,16.1692522,422.5492584
-76.2340693,-54.4844401,0,16.146473,422.7497561
-76.2969501,-54.294702,0,16.1256636,422.9496424
-76.3582832,-54.1045183,0,16.1068932,423.1494713
-76.4182072,-53.9133468,0,16.0901245,423.3498146
-76.476325,-53.7223657,0,16.0754986,423.5494429
-76.5329692,-53.5303895,0,16.0629217,423.7496014
-76.5879647,-53.3378838,0,16.0523488,423.9498086
-76.641079,-53.1455946,0,16.0438197,424.1492987
-76.6926903,-52.9520477,0,16.0370697,424.3496087
-76.7425201,-52.7581565,0,16.0319065,424.5498007
-76.7904217,-52.5644489,0,16.0281744,424.7493431
-76.8366638,-52.3697688,0,16.0255134,424.9494398
-76.8811447,-52.1744379,0,16.0231188,425.1497713
-76.9236892,-51.979223,0,16.0208159,425.3495684
-76.9643194,-51.7840788,0,16.0188939,425.5488975
-77.0033789,-51.5873272,0,16.0169718,425.7494887
-77.0405727,-51.3906179,0,16.0198928,425.9496834
-77.0758959,-51.1939561,0,16.0210067,426.1494923
-77.1094437,-50.9972779,0,16.0267151,426.3490111
-77.1416601,-50.7999504,0,16.0322026,426.5489512
-77.1729429,-50.6022813,0,15.9533524,426.7490804
-77.2033618,-50.404552,0,15.8732035,426.9491359
-77.2328611,-50.2067751,0,15.7961053,427.1491006
-77.2613923,-50.0089356,0,15.7203844,427.3489868
-77.2889252,-49.8110031,0,15.6480827,427.5488251
-77.3154097,-49.6129496,0,15.5786973,427.7486416
-77.3408353,-49.4144356,0,15.5128387,427.9487772
-77.3650947,-49.2158273,0,15.4506183,428.1488616
-77.3881295,-49.017113,0,15.3921946,428.3489066
-77.4098792,-48.8182834,0,15.3376615,428.5489222
-77.430282,-48.6193317,0,15.2870447,428.7489173
-77.4492758,-48.4202535,0,15.2403029,428.9488996
-77.4667992,-48.2210467,0,15.1973162,429.1488756
-77.4827924,-48.0217119,0,15.1578794,429.348851
-77.4971988,-47.8222526,0,15.1216925,429.5488299
-77.5099659,-47.6226764,0,15.088351,429.748814
-77.5210466,-47.4229951,0,15.0573381,429.9488025
-77.5304014,-47.223226,0,15.028019,430.1487905
-77.5379993,-47.0233929,0,14.9996418,430.348768
-77.5438198,-46.823526,0,14.9713511,430.5487197
-77.5478545,-46.6236625,0,14.9430207,430.7486239
-77.550108,-46.4238449,0,14.9138768,430.9484542
-77.5506108,-46.2240224,0,14.8831568,431.1482773
-77.5495646,-46.0238236,0,14.8418581,431.3484789
-77.5476003,-45.8237675,0,14.7481776,431.5485446
-77.5455788,-45.6238921,0,14.6453479,431.7484302
-77.5444155,-45.4241355,0,14.6129919,431.9481902
-77.5450548,-45.2243007,0,14.6112388,432.148026
-77.5476841,-45.0249488,0,14.6094856,432.3473953
-77.5508423,-44.8249247,0,14.4760393,432.5474443
-77.5535938,-44.6245847,0,14.3833957,432.7478032
-77.5553347,-44.4245428,0,14.3194195,432.9478527
-77.5556056,-44.2248005,0,14.2795437,433.1475952
-77.5540723,-44.0249126,0,14.2551882,433.3474889
-77.5505005,-43.8249311,0,14.2415078,433.5475023
-77.5447319,-43.6248804,0,14.2344572,433.7476362
-77.5366667,-43.4247921,0,14.2312088,433.947887
-77.5262929,-43.2254802,0,14.2294901,434.1474687
-77.5135607,-43.0262424,0,14.2277831,434.3471129
-77.4984603,-42.8270209,0,14.2260759,434.5469058
-77.4809949,-42.627769,0,14.2254139,434.7469217
-77.461177,-42.4284562,0,14.226489,434.9472174
-77.4390443,-42.2292216,0,14.2297306,435.1476775
-77.4147865,-42.0313042,0,14.2354095,435.347076
-77.3882765,-41.8332528,0,14.2438829,435.5468937
-77.3595431,-41.6350765,0,14.2551472,435.7471422
-77.3286673,-41.4371007,0,14.2691355,435.9475112
-77.2958638,-41.2403455,0,14.2857894,436.1469822
-77.2609503,-41.0434226,0,14.3051893,436.3469762
-77.2239646,-40.8463921,0,14.3271594,436.547448
-77.1852002,-40.6505658,0,14.3515194,436.7470742
-77.1444937,-40.454866,0,14.378298,436.9469627
-77.1018305,-40.2590821,0,14.4073424,437.1473411
-77.0574931,-40.0643221,0,14.4384599,437.3470841
-77.0113511,-39.8698163,0,14.4716464,437.546988
-76.9633675,-39.6752877,0,14.5067707,437.7473472
-76.9138496,-39.4818247,0,14.5436516,437.9470469
-76.862604,-39.2885148,0,14.5823133,438.147034
-76.8096505,-39.0953337,0,14.6226083,438.3473412
-76.7552791,-38.9032041,0,14.6643822,438.5470161
-76.6992433,-38.7111279,0,14.7077164,438.7470992
-76.6416906,-38.5195198,0,14.7524229,438.9471642
-76.5827095,-38.3285641,0,14.7983869,439.1470212
-76.5221838,-38.1377882,0,14.845697,439.3471682
-76.4603078,-37.9477076,0,14.8942691,439.5470664
-76.3970174,-37.7580197,0,14.9442893,439.7470343
-76.332312,-37.5686464,0,14.9953643,439.9471568
-76.266365,-37.3800191,0,15.04727,440.1469799
-76.1990257,-37.1916444,0,15.0997102,440.3470289
-76.1304162,-37.0038113,0,15.1526633,440.5470003
-76.0605468,-36.8164877,0,15.2061716,440.7469299
-75.9893524,-36.6294506,0,15.2601596,440.9470587
-75.9170271,-36.4431576,0,15.3145623,441.1468987
-75.84342,-36.2571699,0,15.3693614,441.3469223
-75.7686265,-36.0716875,0,15.4245079,441.5469167
-75.6926769,-35.8867407,0,15.4799574,441.7468509
-75.6155065,-35.7021345,0,15.5356738,441.9469377
-75.5372678,-35.518194,0,15.5916084,442.1468261
-75.4578509,-35.3346238,0,15.6477309,442.3468388
-75.3773287,-35.1515609,0,15.7039933,442.5468284
-75.2957196,-34.9690144,0,15.7603551,442.7467866
-75.21299,-34.7868806,0,15.8167771,442.9468289
-75.1292332,-34.6053372,0,15.8732089,443.1467619
-75.0443872,-34.4242231,0,15.9296171,443.3467648
-74.9585028,-34.2436241,0,15.98595,443.5467451
